country,time,week,valence_score,gdpdev,gdplevel
portugal,2020-12-13,2020-W50,0.5533,-0.0131050917294646,93.16259411972455
portugal,2020-12-20,2020-W51,0.5222,-0.03016831673600653,91.59159845026224
portugal,2020-12-27,2020-W52,0.4832000000000001,-0.00641104614061194,93.80156507689257
portugal,2021-01-03,2021-W01,0.5259,-0.006160575395084237,93.83036214640146
portugal,2021-01-10,2021-W02,0.5259,-0.072773158530999,87.78866506176756
portugal,2021-01-17,2021-W03,0.5258999999999999,-0.04372399208448854,90.38391157560305
portugal,2021-01-24,2021-W04,0.5258999999999998,-0.06119611687936954,88.82344536150582
portugal,2021-01-31,2021-W05,0.46317,-0.05166253579664171,89.67936541155649
portugal,2021-02-07,2021-W06,0.50677,-0.053580682643038,89.51509576149473
portugal,2021-02-14,2021-W07,0.48087,-0.04305792962767283,90.46712398492998
portugal,2021-02-21,2021-W08,0.43197,-0.06161989196295291,88.80838165136672
portugal,2021-02-28,2021-W09,0.4379700000000001,-0.01842608186309051,92.73626151082571
portugal,2021-03-07,2021-W10,0.42467,-0.02356451955827347,92.2661754306211
portugal,2021-03-14,2021-W11,0.38567,-0.06117612617508136,88.86536631695523
portugal,2021-03-21,2021-W12,0.42317,-0.01518340324955427,93.05585761192447
portugal,2021-03-28,2021-W13,0.42316999999999994,-0.01842786876005198,92.75966944675768
portugal,2021-04-04,2021-W14,0.42317,-0.03521425142330805,91.22071853590334
portugal,2021-04-11,2021-W15,0.45620000000000005,-0.0271020638058874,91.97151953584842
portugal,2021-04-18,2021-W16,0.45620000000000005,-0.0002179528928233941,94.48296482007609
portugal,2021-04-25,2021-W17,0.4821000000000001,-0.01483186734428375,93.11749840052725
portugal,2021-05-02,2021-W18,0.45620000000000005,-0.00154414722160326,94.37106983065051
portugal,2021-05-09,2021-W19,0.525,0.011405573991925,95.60649582982734
south-africa,2019-11-10,2019-W45,0.563,0.006485028992327225,100.7298696665492
south-africa,2019-11-17,2019-W46,0.5666,0.01585613681011907,101.7061677603906
south-africa,2019-11-24,2019-W47,0.5041999999999999,-0.001021659382005834,100.0451763578317
south-africa,2019-12-01,2019-W48,0.5507,0.01500403424259245,101.6892917639725
south-africa,2019-12-08,2019-W49,0.5507,0.009371062195466975,101.1458461992093
south-africa,2019-12-15,2019-W50,0.495,-0.00486343419659571,99.75734593765702
south-africa,2019-12-22,2019-W51,0.4681,-0.01682950998662204,98.59781338089638
south-africa,2019-12-29,2019-W52,0.5274,0.00441418411004931,100.7424482557596
south-africa,2020-01-05,2020-W01,0.5107999999999999,0.01732703710250942,102.0937788769966
south-africa,2020-01-12,2020-W02,0.5604,0.0108149590802269,101.458939285175
south-africa,2020-01-19,2020-W03,0.5223,0.01046207517639371,101.4509831912615
south-africa,2020-01-26,2020-W04,0.45430000000000004,0.01883533720712243,102.3461520657279
south-africa,2020-02-02,2020-W05,0.5166999999999999,0.007742260899968229,101.2448765972391
south-africa,2020-02-09,2020-W06,0.5284000000000001,0.01412221781653613,101.920849224927
south-africa,2020-02-16,2020-W07,0.5283999999999999,0.004598520500536478,100.9963646531019
south-africa,2020-02-23,2020-W08,0.5841,0.002340518733667547,100.796233093783
south-africa,2020-03-01,2020-W09,0.5841,0.003982881960144268,100.9896273445888
south-africa,2020-03-08,2020-W10,0.5517,-0.006869270160419824,99.94073455062085
south-africa,2020-03-15,2020-W11,0.5284,-0.02815283373271421,97.86297208431381
south-africa,2020-03-22,2020-W12,0.4788,-0.1596214802694059,85.83047016561872
south-africa,2020-03-29,2020-W13,0.5246999999999999,-0.192851410216311,83.05938547065675
south-africa,2020-04-05,2020-W14,0.5743,-0.2242941822692501,80.51049361923101
south-africa,2020-04-12,2020-W15,0.5701,-0.2172817501388352,81.09930792808103
south-africa,2020-04-19,2020-W16,0.5584000000000001,-0.2233542022850543,80.64152144682738
south-africa,2020-04-26,2020-W17,0.5643,-0.1881750448625996,83.55184126335176
south-africa,2020-05-03,2020-W18,0.514,-0.2066808205291497,82.04238311073291
south-africa,2020-05-10,2020-W19,0.5732999999999999,-0.2089241140402304,81.8922520110661
south-africa,2020-05-17,2020-W20,0.5732999999999999,-0.1831827022617852,84.05070595680684
south-africa,2020-05-24,2020-W21,0.599,-0.1775582197209497,84.5479818332079
south-africa,2020-05-31,2020-W22,0.6712,-0.1674664476565136,85.44070901162048
south-africa,2020-06-07,2020-W23,0.6051,-0.1323736803216436,88.5165822761272
south-africa,2020-06-14,2020-W24,0.5555,-0.1373163420910487,88.10433234006784
south-africa,2020-06-21,2020-W25,0.5555,-0.1063271543193028,90.91478058660554
south-africa,2020-06-28,2020-W26,0.5488,-0.1112040895328251,90.49730935764154
south-africa,2020-07-05,2020-W27,0.5429,-0.1180784265142118,89.90200523240792
south-africa,2020-07-12,2020-W28,0.5487999999999998,-0.08814615870692444,92.67179915900252
south-africa,2020-07-19,2020-W29,0.4894999999999999,-0.09289551511881523,92.25802930129795
south-africa,2020-07-26,2020-W30,0.5219,-0.09875984916507692,91.74375759679191
south-africa,2020-08-02,2020-W31,0.5399,-0.08802914085849171,92.77171997974743
south-africa,2020-08-09,2020-W32,0.5398999999999999,-0.04213022894465662,97.1557370504485
south-africa,2020-08-16,2020-W33,0.5668,-0.06224393559440721,95.24723501817246
south-africa,2020-08-23,2020-W34,0.5982,-0.05118136431626978,96.34642136149868
south-africa,2020-08-30,2020-W35,0.5982,-0.02927902733620976,98.50694497222273
south-africa,2020-09-06,2020-W36,0.5485999999999999,-0.04414136627995112,97.08036862969672
south-africa,2020-09-13,2020-W37,0.5649,-0.03817445909169601,97.70158491028319
south-africa,2020-09-20,2020-W38,0.5902000000000001,-0.02613714993464299,98.91189992909077
south-africa,2020-09-27,2020-W39,0.6050999999999999,-0.05051819347370606,96.55598297985375
south-africa,2020-10-04,2020-W40,0.5548,-0.01945385886850546,99.64351882546178
south-africa,2020-10-11,2020-W41,0.5075,-0.02981104210847956,98.6438891568392
south-africa,2020-10-18,2020-W42,0.5006999999999999,-0.04215162173541419,97.4607926227428
south-africa,2020-10-25,2020-W43,0.5399,-0.03019873162270042,98.67333582696943
south-africa,2020-11-01,2020-W44,0.5415,-0.01900268186731497,99.81168592631998
south-africa,2020-11-08,2020-W45,0.5414999999999999,-0.03624564594405875,98.13231977765155
south-africa,2020-11-15,2020-W46,0.5948999999999999,-0.05679745098958696,96.17569361791392
south-africa,2020-11-22,2020-W47,0.5948999999999999,-0.04797054817161076,97.05501934224772
south-africa,2020-11-29,2020-W48,0.5949,-0.0512867802757427,96.76024901347286
south-africa,2020-12-06,2020-W49,0.5949,-0.04897887307921442,97.02375664362754
south-africa,2020-12-13,2020-W50,0.5858999999999999,-0.04477490317703876,97.45924554558704
south-africa,2020-12-20,2020-W51,0.6451999999999999,-0.06415767584567077,95.61464392817034
south-africa,2020-12-27,2020-W52,0.5948999999999999,-0.08828750827126867,93.3735253897582
south-africa,2021-01-03,2021-W01,0.5948999999999999,-0.05576740120821085,96.48643437041042
south-africa,2021-01-10,2021-W02,0.6152999999999998,-0.08632672195633688,93.60816056318747
south-africa,2021-01-17,2021-W03,0.5802999999999999,-0.07112315843434094,95.08134844688666
south-africa,2021-01-24,2021-W04,0.5949,-0.06549447940807636,95.64428715975983
south-africa,2021-01-31,2021-W05,0.6083000000000001,-0.04362448693383167,97.7859028502837
south-africa,2021-02-07,2021-W06,0.5934,-0.006715270613683031,101.5043176756279
south-africa,2021-02-14,2021-W07,0.5707000000000001,-0.03424582164181964,98.77507041398752
south-africa,2021-02-21,2021-W08,0.6109000000000001,-0.02459542684265362,99.76027998100443
south-africa,2021-02-28,2021-W09,0.6177,-0.03204422623124915,99.06072089016887
south-africa,2021-03-07,2021-W10,0.6559999999999999,-0.0183634771983482,100.4528253123661
south-africa,2021-03-14,2021-W11,0.5989,-0.0322443897510651,99.0952757654383
south-africa,2021-03-21,2021-W12,0.5515999999999999,-0.03090554353803832,99.26889814285808
south-africa,2021-03-28,2021-W13,0.5839999999999999,-0.02368043780815669,100.0161707701279
south-africa,2021-04-04,2021-W14,0.5369999999999999,-0.003551301412484843,102.0778217748636
south-africa,2021-04-11,2021-W15,0.537,-0.02373909116664238,100.0789512632329
south-africa,2021-04-18,2021-W16,0.537,-0.01330285893388955,101.1566275330431
south-africa,2021-04-25,2021-W17,0.6109,-0.02574822303306167,99.93292222261543
south-africa,2021-05-02,2021-W18,0.618,-0.04277196551158433,98.28654457770799
south-africa,2021-05-09,2021-W19,0.5519,-0.01946977318267401,100.6313453223045
south-korea,2019-11-10,2019-W45,0.5295,-0.003469116063702945,99.23497640197225
south-korea,2019-11-17,2019-W46,0.5607,-0.006414460214580658,98.99385791043463
south-korea,2019-11-24,2019-W47,0.62,-0.002561245309990474,99.4412492544869
south-korea,2019-12-01,2019-W48,0.5529000000000001,0.005129315867934209,100.2721688793784
south-korea,2019-12-08,2019-W49,0.547,0.003689466585274835,100.1796026205086
south-korea,2019-12-15,2019-W50,0.547,-0.007333622941129898,99.14640397387709
south-korea,2019-12-22,2019-W51,0.5469999999999999,-0.003172002089950035,99.62806588743791
south-korea,2019-12-29,2019-W52,0.547,0.003328768375610035,100.3237569196934
south-korea,2020-01-05,2020-W01,0.5399,-0.003775867834030998,99.6766981146452
south-korea,2020-01-12,2020-W02,0.5465,-0.01158196588210747,98.9661722364095
south-korea,2020-01-19,2020-W03,0.5306,-0.009593817516230304,99.21560290125282
south-korea,2020-01-26,2020-W04,0.5420999999999999,-0.001986439870909038,100.0345467796226
south-korea,2020-02-02,2020-W05,0.4750000000000001,-0.009645265357665071,99.33793517670091
south-korea,2020-02-09,2020-W06,0.4828,-0.01802650310781816,98.55650276421758
south-korea,2020-02-16,2020-W07,0.47830000000000006,-0.01742836485141622,98.67885111971054
south-korea,2020-02-23,2020-W08,0.47830000000000006,-0.0237623410252101,98.12110692034798
south-korea,2020-03-01,2020-W09,0.5191000000000001,-0.03290351658961843,97.2758053055499
south-korea,2020-03-08,2020-W10,0.47830000000000006,-0.03582450275291137,97.0542370475396
south-korea,2020-03-15,2020-W11,0.43030000000000007,-0.04025043544820234,96.68804478364885
south-korea,2020-03-22,2020-W12,0.47539999999999993,-0.05214608763107299,95.59665256948108
south-korea,2020-03-29,2020-W13,0.473,-0.05379238777294836,95.49988949607922
south-korea,2020-04-05,2020-W14,0.4213,-0.04964534710837511,95.95600603514914
south-korea,2020-04-12,2020-W15,0.46929999999999994,-0.05278491914093929,95.70400212675963
south-korea,2020-04-19,2020-W16,0.47829999999999995,-0.05235261174037388,95.80688449909181
south-korea,2020-04-26,2020-W17,0.5330999999999999,-0.05088880337652255,96.00878509780213
south-korea,2020-05-03,2020-W18,0.5197,-0.05491447482682892,95.67306832406044
south-korea,2020-05-10,2020-W19,0.5053,-0.05663523718191807,95.56945894614796
south-korea,2020-05-17,2020-W20,0.47220000000000006,-0.05196603067535108,96.07796160116317
south-korea,2020-05-24,2020-W21,0.5187,-0.04613312146349844,96.6904053038544
south-korea,2020-05-31,2020-W22,0.5143,-0.04149762791087361,97.20105800125042
south-korea,2020-06-07,2020-W23,0.5738,-0.04270302349285293,97.14632212290726
south-korea,2020-06-14,2020-W24,0.5803999999999999,-0.04899323349120963,96.58756053246177
south-korea,2020-06-21,2020-W25,0.5491999999999999,-0.05294235705655359,96.26774184309883
south-korea,2020-06-28,2020-W26,0.5929,-0.04753792429698901,96.85267025504558
south-korea,2020-07-05,2020-W27,0.5738,-0.03913644229465743,97.71949709167677
south-korea,2020-07-12,2020-W28,0.5738,-0.03736459138697264,97.95496439915578
south-korea,2020-07-19,2020-W29,0.5534000000000001,-0.04139040736153017,97.6240652967353
south-korea,2020-07-26,2020-W30,0.5999000000000001,-0.04715711817402325,97.11293713241196
south-korea,2020-08-02,2020-W31,0.5678,-0.0485136194956876,97.04331389962009
south-korea,2020-08-09,2020-W32,0.5127,-0.04523795273492862,97.42391460722617
south-korea,2020-08-16,2020-W33,0.5126999999999999,-0.04013000426509979,97.97396197943158
south-korea,2020-08-23,2020-W34,0.5578000000000001,-0.03651397835593886,98.3910284899803
south-korea,2020-08-30,2020-W35,0.6015,-0.0357527363765245,98.52925749145575
south-korea,2020-09-06,2020-W36,0.5578000000000001,-0.03616162066102217,98.5395202803069
south-korea,2020-09-13,2020-W37,0.5649,-0.03804157118419845,98.41745938840701
south-korea,2020-09-20,2020-W38,0.5649,-0.04324755473388324,97.97036553874676
south-korea,2020-09-27,2020-W39,0.558,-0.04076118633471676,98.26652005477662
south-korea,2020-10-04,2020-W40,0.5506,-0.03193965236088751,99.19798972994101
south-korea,2020-10-11,2020-W41,0.5506,-0.03829367965411672,98.63550224087513
south-korea,2020-10-18,2020-W42,0.5506,-0.04697625384152409,97.83033151397419
south-korea,2020-10-25,2020-W43,0.5362,-0.03792504259351061,98.78854418150408
south-korea,2020-11-01,2020-W44,0.5506,-0.03041015483028539,99.59242309832298
south-korea,2020-11-08,2020-W45,0.5366000000000001,-0.03273707030408024,99.41170448532671
south-korea,2020-11-15,2020-W46,0.5366,-0.03447237589125725,99.30313720586085
south-korea,2020-11-22,2020-W47,0.49379999999999996,-0.03942229907246167,98.87646568533489
south-korea,2020-11-29,2020-W48,0.4929,-0.04060347018680481,98.81028179724242
south-korea,2020-12-06,2020-W49,0.5202000000000001,-0.03920217775177365,99.01212404798032
south-korea,2020-12-13,2020-W50,0.4955,-0.03815727784434797,99.17938382695613
south-korea,2020-12-20,2020-W51,0.5142,-0.04105469306567011,98.94388543997138
south-korea,2020-12-27,2020-W52,0.5532999999999999,-0.04443294205134715,98.6727331015536
south-korea,2021-01-03,2021-W01,0.5677000000000001,-0.03268169077042642,99.90915345160568
south-korea,2021-01-10,2021-W02,0.49380000000000007,-0.02819755953710322,100.4054002855729
south-korea,2021-01-17,2021-W03,0.49380000000000007,-0.03362698250259142,99.92407372860983
south-korea,2021-01-24,2021-W04,0.4892999999999999,-0.03672203587201736,99.67980918578155
south-korea,2021-01-31,2021-W05,0.5249999999999999,-0.04034722437410791,99.3694254429295
south-korea,2021-02-07,2021-W06,0.525,-0.03079152841523793,100.3925159744148
south-korea,2021-02-14,2021-W07,0.5250000000000001,-0.02403167037596637,101.1338896561596
south-korea,2021-02-21,2021-W08,0.5497000000000001,-0.02796066068727359,100.7888539222352
south-korea,2021-02-28,2021-W09,0.531,-0.0314176635020622,100.5055375945966
south-korea,2021-03-07,2021-W10,0.525,-0.02320430058898255,101.4048705629063
south-korea,2021-03-14,2021-W11,0.4511000000000001,-0.01864772560723113,101.9161788946541
south-korea,2021-03-21,2021-W12,0.5250000000000001,-0.02354302338875885,101.4821580925648
south-korea,2021-03-28,2021-W13,0.49079999999999996,-0.02338233711761278,101.5635374085495
south-korea,2021-04-04,2021-W14,0.48629999999999995,-0.01993527044471691,101.9674886847056
south-korea,2021-04-11,2021-W15,0.48480000000000006,-0.02355802473510721,101.6657038140885
south-korea,2021-04-18,2021-W16,0.48480000000000006,-0.02484002587296916,101.6001540517973
south-korea,2021-04-25,2021-W17,0.4848,-0.01860634170726854,102.2857025508503
south-korea,2021-05-02,2021-W18,0.48480000000000006,-0.02366657202141504,101.8357690443785
south-korea,2021-05-09,2021-W19,0.4848,-0.0251187586807014,101.7529047616366
spain,2019-11-10,2019-W45,0.4848,0.0520544545484241,98.80254446369928
spain,2019-11-17,2019-W46,0.5587,0.05949046750543792,99.54822022308132
spain,2019-11-24,2019-W47,0.4848,0.05947962345193757,99.55950241823925
spain,2019-12-01,2019-W48,0.5205,0.04573382336317113,98.20846965354875
spain,2019-12-08,2019-W49,0.5315000000000001,0.04815010440925829,98.4542056462867
spain,2019-12-15,2019-W50,0.4928,0.05091564055528268,98.73912099006489
spain,2019-12-22,2019-W51,0.5201,0.0412408746106345,97.79654465076385
spain,2019-12-29,2019-W52,0.49280000000000007,0.04690172977354947,98.35986864336525
spain,2020-01-05,2020-W01,0.49280000000000007,0.03677603432710191,97.38102320442931
spain,2020-01-12,2020-W02,0.4928,0.04847503346447059,98.53513038450593
spain,2020-01-19,2020-W03,0.5336000000000001,0.05001913668310851,98.6955661096854
spain,2020-01-26,2020-W04,0.5258,0.04073549953177191,97.7956949329501
spain,2020-02-02,2020-W05,0.5962,0.04853693991130335,98.56978538893961
spain,2020-02-09,2020-W06,0.5673,0.03395682592028256,97.1510948559816
spain,2020-02-16,2020-W07,0.6123999999999999,0.03959832713291859,97.71285418666368
spain,2020-02-23,2020-W08,0.6046,0.02811767011296757,96.60545816565578
spain,2020-03-01,2020-W09,0.609,0.02726055903057575,96.53068261413661
spain,2020-03-08,2020-W10,0.6429,-0.04919349901725842,89.43669225758396
spain,2020-03-15,2020-W11,0.6359999999999999,-0.2173460427176575,75.6003764962766
spain,2020-03-22,2020-W12,0.6607,-0.2646862955664216,72.11079758239886
spain,2020-03-29,2020-W13,0.6199,-0.274993088259534,71.38024642922062
spain,2020-04-05,2020-W14,0.6133,-0.287921765464665,70.46916753840311
spain,2020-04-12,2020-W15,0.5572999999999999,-0.274324044105064,71.43984569952669
spain,2020-04-19,2020-W16,0.5573,-0.2643043677215352,72.16820859016282
spain,2020-04-26,2020-W17,0.5673,-0.2490922562684048,73.28049807469239
spain,2020-05-03,2020-W18,0.6412000000000001,-0.2257694547412901,75.01590065579123
spain,2020-05-10,2020-W19,0.6412,-0.1798856497394119,78.54785653430183
spain,2020-05-17,2020-W20,0.6412,-0.1873229081341692,77.9722971678265
spain,2020-05-24,2020-W21,0.6281000000000001,-0.1684016423878236,79.46825596668488
spain,2020-05-31,2020-W22,0.6212,-0.134731997785745,82.19968435647274
spain,2020-06-07,2020-W23,0.6272,-0.1009559936686716,85.0305196962215
spain,2020-06-14,2020-W24,0.5821000000000001,-0.07276164151537491,87.46925677803983
spain,2020-06-21,2020-W25,0.6243000000000001,-0.08084648884513503,86.77570661541722
spain,2020-06-28,2020-W26,0.6647000000000001,-0.05616318426215712,88.95163458962757
spain,2020-07-05,2020-W27,0.6239,-0.05548158902155444,89.01965310435143
spain,2020-07-12,2020-W28,0.5718000000000001,-0.0424244279889907,90.20081832689581
spain,2020-07-19,2020-W29,0.5645,-0.03866089831370299,90.54842678007196
spain,2020-07-26,2020-W30,0.5623,-0.04845013161918679,89.6737745525795
spain,2020-08-02,2020-W31,0.5622999999999999,-0.03677611980331313,90.73802797612558
spain,2020-08-09,2020-W32,0.52028,-0.0313960625379586,91.23507155198226
spain,2020-08-16,2020-W33,0.51338,-0.03838469884478846,90.60718589430803
spain,2020-08-23,2020-W34,0.5728800000000001,-0.04383495938573222,90.12588682242998
spain,2020-08-30,2020-W35,0.5823799999999999,-0.02940419482655549,91.44347127588519
spain,2020-09-06,2020-W36,0.53728,-0.03353367732604148,91.07417457056148
spain,2020-09-13,2020-W37,0.54328,-0.03074646491792746,91.33971282059869
spain,2020-09-20,2020-W38,0.55458,-0.03549920686112029,90.91415437948547
spain,2020-09-27,2020-W39,0.5618799999999999,-0.03373441177249704,91.08228046854276
spain,2020-10-04,2020-W40,0.55458,-0.04016968424451292,90.50926110260144
spain,2020-10-11,2020-W41,0.60938,-0.05205041519959207,89.44771174215188
spain,2020-10-18,2020-W42,0.6383,-0.04739534365328776,89.87250733197065
spain,2020-10-25,2020-W43,0.6383000000000001,-0.04194604189203413,90.37480783675596
spain,2020-11-01,2020-W44,0.6305,-0.06141546563232238,88.639617831113
spain,2020-11-08,2020-W45,0.5788,-0.04161272463053363,90.41990521472857
spain,2020-11-15,2020-W46,0.5545800000000001,-0.03493209928809723,91.03729252484774
spain,2020-11-22,2020-W47,0.5545800000000001,-0.02896297808046572,91.58991183508881
spain,2020-11-29,2020-W48,0.5545800000000001,-0.0300414553215325,91.49876149701043
spain,2020-12-06,2020-W49,0.54728,-0.03815725762765453,90.77045125479533
spain,2020-12-13,2020-W50,0.55458,-0.01923571371605656,92.51197826723786
spain,2020-12-20,2020-W51,0.47978,-0.05593128079374485,89.18611311569813
spain,2020-12-27,2020-W52,0.5345799999999999,-0.05060259027141106,89.67376102414099
spain,2021-01-03,2021-W01,0.5414800000000001,-0.03456114250364989,91.1314013496692
spain,2021-01-10,2021-W02,0.49928000000000006,-0.03880576111631661,90.75291540692149
spain,2021-01-17,2021-W03,0.51708,-0.04705778043733838,90.01827908092696
spain,2021-01-24,2021-W04,0.5460000000000002,-0.04621387960137204,90.10173605431274
spain,2021-01-31,2021-W05,0.49707999999999997,-0.0496314965439477,89.80176201273306
spain,2021-02-07,2021-W06,0.53008,-0.03922572623968684,90.75236546595353
spain,2021-02-14,2021-W07,0.53738,-0.04534381445058445,90.20629657079078
spain,2021-02-21,2021-W08,0.53008,-0.04478947794791378,90.26378689949996
spain,2021-02-28,2021-W09,0.6048800000000001,-0.04230426891979759,90.49962704127994
spain,2021-03-07,2021-W10,0.5211600000000001,-0.04899928597463382,89.90319619446856
spain,2021-03-14,2021-W11,0.50116,-0.04089617085677687,90.64215481826186
spain,2021-03-21,2021-W12,0.48496000000000006,-0.01737556154278804,92.81090751148923
spain,2021-03-28,2021-W13,0.48496000000000006,-0.02852352842511361,91.78959848204039
spain,2021-04-04,2021-W14,0.46496000000000015,-0.03132627428348436,91.54027323777854
spain,2021-04-11,2021-W15,0.54088,-0.01550208971455034,93.01189389254675
spain,2021-04-18,2021-W16,0.46641000000000005,-0.02624061255331719,92.02604497359981
spain,2021-04-25,2021-W17,0.46640999999999994,-0.02914404096377051,91.76683769250393
spain,2021-05-02,2021-W18,0.48371000000000003,-0.04180072253977284,90.62394549675112
spain,2021-05-09,2021-W19,0.46641000000000005,-0.01062904685165663,93.5010750384674
sweden,2019-11-10,2019-W45,0.4839300000000001,0.02128829724264451,100.8210908835337
sweden,2019-11-17,2019-W46,0.4839300000000001,0.02025282261370452,100.7479647260064
sweden,2019-11-24,2019-W47,0.50843,0.02535129134783281,101.3043147370477
sweden,2019-12-01,2019-W48,0.46640999999999994,0.02544269146418984,101.3524308718602
sweden,2019-12-08,2019-W49,0.45893999999999996,0.01639747023479558,100.4692057194903
sweden,2019-12-15,2019-W50,0.45893999999999996,0.01564030035842105,100.4318933191234
sweden,2019-12-22,2019-W51,0.4854099999999999,0.02179895734447235,101.0921773805139
sweden,2019-12-29,2019-W52,0.48541,0.01761169739674196,100.7033953258436
sweden,2020-01-05,2020-W01,0.46810999999999997,0.01186627203407763,100.1621512620831
sweden,2020-01-12,2020-W02,0.48541000000000006,0.01469433285736698,100.4842132006176
sweden,2020-01-19,2020-W03,0.48541000000000006,0.01136991981989682,100.1822228817724
sweden,2020-01-26,2020-W04,0.48541000000000006,0.01455616817989516,100.5426083180683
sweden,2020-02-02,2020-W05,0.4433900000000001,0.02051328240170567,101.1800954953234
sweden,2020-02-09,2020-W06,0.48541000000000006,0.02229540357360276,101.3922477896632
sweden,2020-02-16,2020-W07,0.48541000000000006,0.02916694152386523,102.131617144533
sweden,2020-02-23,2020-W08,0.44891,0.02576774405676957,101.8262918883761
sweden,2020-03-01,2020-W09,0.46001000000000003,0.01318534257318582,100.5822830472509
sweden,2020-03-08,2020-W10,0.46001000000000003,0.007776229232547323,100.0773285876826
sweden,2020-03-15,2020-W11,0.46001000000000014,-0.01237268077310005,98.13728966160923
sweden,2020-03-22,2020-W12,0.46001000000000003,-0.0534717417466021,94.21894830853935
sweden,2020-03-29,2020-W13,0.44394,-0.07738420937254306,92.00722800234061
sweden,2020-04-05,2020-W14,0.4439400000000001,-0.09215625083658857,90.69983219117918
sweden,2020-04-12,2020-W15,0.4614600000000001,-0.09906166127557259,90.0981651146854
sweden,2020-04-19,2020-W16,0.4194400000000001,-0.08322430052389537,91.57537180111053
sweden,2020-04-26,2020-W17,0.45871000000000006,-0.07570200407414923,92.2977266070717
sweden,2020-05-03,2020-W18,0.45871000000000006,-0.0777601427203671,92.13617373866356
sweden,2020-05-10,2020-W19,0.48661000000000004,-0.07429629503181208,92.49200769285804
sweden,2020-05-17,2020-W20,0.47931,-0.0723387442194461,92.70867360485605
sweden,2020-05-24,2020-W21,0.48661000000000004,-0.08650827001179556,91.44050329716417
sweden,2020-05-31,2020-W22,0.45671,-0.08173294512463722,91.92121163206741
sweden,2020-06-07,2020-W23,0.53898,-0.06464967737536184,93.52545515062928
sweden,2020-06-14,2020-W24,0.5115100000000001,-0.0599084749853781,94.0006136023186
sweden,2020-06-21,2020-W25,0.55541,-0.04724103178496866,95.23648136191542
sweden,2020-06-28,2020-W26,0.58433,-0.03247382163138373,96.69133137411586
sweden,2020-07-05,2020-W27,0.5611300000000001,-0.02742130788241334,97.20837067909636
sweden,2020-07-12,2020-W28,0.5611300000000001,-0.02715025093151161,97.27250989111538
sweden,2020-07-19,2020-W29,0.52053,-0.02416390669197548,97.60061463792755
sweden,2020-07-26,2020-W30,0.49443000000000004,-0.01956267978751178,98.08222002406067
sweden,2020-08-02,2020-W31,0.48712999999999995,-0.01706951263543189,98.36410712827833
sweden,2020-08-09,2020-W32,0.50703,-0.01572300646603721,98.53521403239237
sweden,2020-08-16,2020-W33,0.5070300000000001,-0.01472068303225236,98.66413873026829
sweden,2020-08-23,2020-W34,0.5070300000000001,-0.01384373122688831,98.78926065524216
sweden,2020-08-30,2020-W35,0.51253,-0.007988085955760085,99.40751131856462
sweden,2020-09-06,2020-W36,0.54503,-0.004690940471964109,99.76638523688996
sweden,2020-09-13,2020-W37,0.5564300000000001,-0.01036787497116003,99.24191016229472
sweden,2020-09-20,2020-W38,0.5708300000000001,-0.01066070027643854,99.2512727492973
sweden,2020-09-27,2020-W39,0.5592300000000001,-0.005104396167680911,99.8331056075699
sweden,2020-10-04,2020-W40,0.55923,-0.007318128146201381,99.65092585005928
sweden,2020-10-11,2020-W41,0.55923,-0.01097620369150477,99.32556722625512
sweden,2020-10-18,2020-W42,0.55923,-0.01228839831499969,99.22585033107651
sweden,2020-10-25,2020-W43,0.47695999999999994,-0.01116305350375777,99.37594833100219
sweden,2020-11-01,2020-W44,0.55923,-0.01582631418465263,98.95297865442119
sweden,2020-11-08,2020-W45,0.55373,-0.01597435515692353,98.96900997924925
sweden,2020-11-15,2020-W46,0.5087300000000001,-0.01485172585615838,99.11785791001356
sweden,2020-11-22,2020-W47,0.47981000000000007,-0.01253033404889271,99.38792014895883
sweden,2020-11-29,2020-W48,0.44071,-0.004160527663218495,100.2526896258791
sweden,2020-12-06,2020-W49,0.49291000000000007,-0.00280700664878295,100.4270004101438
sweden,2020-12-13,2020-W50,0.49291,-0.002346920411160563,100.512165899403
sweden,2020-12-20,2020-W51,0.51021,-0.0002587232937432287,100.753323020102
sweden,2020-12-27,2020-W52,0.45881000000000005,-0.006841956680275697,100.1333156492047
sweden,2021-01-03,2021-W01,0.5237800000000001,-0.01125366955277475,99.72908755204057
sweden,2021-01-10,2021-W02,0.44150999999999996,-0.01359948844430101,99.52699086607043
sweden,2021-01-17,2021-W03,0.40641,-0.0237388130170675,98.56095291017186
sweden,2021-01-24,2021-W04,0.46371,-0.02210176755925806,98.76176119585885
sweden,2021-01-31,2021-W05,0.5251300000000001,-0.009083039087902728,100.086681209435
sweden,2021-02-07,2021-W06,0.5752300000000001,-0.006314104529333888,100.4014361484757
sweden,2021-02-14,2021-W07,0.5752300000000001,-0.01098949325627337,99.97122892866847
sweden,2021-02-21,2021-W08,0.57523,-0.00758963604717836,100.34375408548
sweden,2021-02-28,2021-W09,0.55793,-0.01005001665889738,100.137051739938
sweden,2021-03-07,2021-W10,0.61933,-0.01533397887260533,99.64576383990482
sweden,2021-03-14,2021-W11,0.62663,-0.01072839237623364,100.1370331921323
sweden,2021-03-21,2021-W12,0.62663,-0.007421332694419193,100.507116818511
sweden,2021-03-28,2021-W13,0.6617300000000002,-0.01062034166527427,100.2254042132746
sweden,2021-04-04,2021-W14,0.61433,-0.006542856175924239,100.6685008280615
